drug_name,drug_id,ind_name,ind_id,status,phase,DetailedStatus,prior_repurposing_count,dc_struct_id,dc_approval_date,established_product,why_stopped_classification,label,split
Cholecalciferol,DB00169,Osteoporosis,C0029456,Approved,,,7,2840,2000-05-18,True,,repurposed-success,discovery
Pravastatin,DB00175,Cerebrovascular accident,C0038454,Approved,,,6,2239,1991-10-31,True,,repurposed-success,discovery
Pravastatin,DB00175,Hyperlipoproteinemia Type III,C0020479,Approved,,,6,2239,1991-10-31,True,,repurposed-success,discovery
Pravastatin,DB00175,Familial hypercholesterolemia - heterozygous,C0342882,Approved,,,6,2239,1991-10-31,True,,repurposed-success,discovery
Pravastatin,DB00175,Hypercholesterolemia,C0020443,Approved,,,6,2239,1991-10-31,True,,repurposed-success,discovery
Pravastatin,DB00175,Hypertriglyceridemia,C0020557,Approved,,,6,2239,1991-10-31,True,,repurposed-success,discovery
Pravastatin,DB00175,"Hyperlipidemia, Familial Combined",C0020474,Approved,,,6,2239,1991-10-31,True,,repurposed-success,discovery
Pravastatin,DB00175,Arteriosclerosis,C0003850,Approved,,,6,2239,1991-10-31,True,,repurposed-success,discovery
Fluvoxamine,DB00176,Obsessive-Compulsive Disorder,C0028768,Approved,,,1,1230,1994-12-05,True,,repurposed-success,confirmation
Fluvoxamine,DB00176,"Phobia, Social",C0031572,Approved,,,1,1230,1994-12-05,True,,repurposed-success,confirmation
Valsartan,DB00177,Chronic heart failure,C0264716,Approved,,,1,2806,1996-12-23,True,,repurposed-success,discovery
Valsartan,DB00177,Hypertensive disease,C0020538,Approved,,,1,2806,1996-12-23,True,,repurposed-success,discovery
Ramipril,DB00178,Cerebrovascular accident,C0038454,Approved,,,2,2356,1991-01-28,True,,repurposed-success,confirmation
Ramipril,DB00178,Chronic heart failure,C0264716,Approved,,,2,2356,1991-01-28,True,,repurposed-success,confirmation
Ramipril,DB00178,Hypertensive disease,C0020538,Approved,,,2,2356,1991-01-28,True,,repurposed-success,confirmation
Masoprocol,DB00179,Actinic keratosis,C0022602,Approved,,,0,1637,1992-09-04,True,,original-approval,confirmation
Flunisolide,DB00180,Allergic rhinitis (disorder),C2607914,Approved,,,1,1201,1981-09-24,True,,repurposed-success,confirmation
Flunisolide,DB00180,Asthma,C0004096,Approved,,,1,1201,1981-09-24,True,,repurposed-success,confirmation
Baclofen,DB00181,Muscle spasticity of spinal origin,C1562430,Approved,,,0,282,1977-11-22,True,,original-approval,confirmation
Amphetamine,DB00182,Obesity,C0028754,Approved,,,2,195,1955-09-09,True,,repurposed-success,confirmation
Amphetamine,DB00182,Attention deficit hyperactivity disorder,C1263846,Approved,,,2,195,1955-09-09,True,,repurposed-success,confirmation
Amphetamine,DB00182,Narcolepsy,C0027404,Approved,,,2,195,1955-09-09,True,,repurposed-success,confirmation
Nicotine,DB00184,Pellagra,C0030783,Approved,,,1,1920,1991-11-07,True,,repurposed-success,discovery
Nicotine,DB00184,Nicotine Dependence,C0028043,Approved,,,1,1920,1991-11-07,True,,repurposed-success,discovery
Lorazepam,DB00186,Lennox-Gastaut syndrome,C0238111,Approved,,,6,1606,1977-09-30,True,,repurposed-success,confirmation
Lorazepam,DB00186,Absence Epilepsy,C0014553,Approved,,,6,1606,1977-09-30,True,,repurposed-success,confirmation
Lorazepam,DB00186,"Epilepsies, Myoclonic",C0014550,Approved,,,6,1606,1977-09-30,True,,repurposed-success,confirmation
Lorazepam,DB00186,Epileptic drop attack,C0270846,Approved,,,6,1606,1977-09-30,True,,repurposed-success,confirmation
Lorazepam,DB00186,Anxiety,C0003467,Approved,,,6,1606,1977-09-30,True,,repurposed-success,confirmation
Lorazepam,DB00186,Status Epilepticus,C0038220,Approved,,,6,1606,1977-09-30,True,,repurposed-success,confirmation
Lorazepam,DB00186,Panic Disorder,C0030319,Approved,,,6,1606,1977-09-30,True,,repurposed-success,confirmation
Esmolol,DB00187,Atrial Fibrillation,C0004238,Approved,,,2,1054,1986-12-31,True,,repurposed-success,confirmation
Esmolol,DB00187,Supraventricular tachycardia,C0039240,Approved,,,2,1054,1986-12-31,True,,repurposed-success,confirmation
Esmolol,DB00187,Perioperative hypertension,C3661921,Approved,,,2,1054,1986-12-31,True,,repurposed-success,confirmation
Bortezomib,DB00188,Multiple Myeloma,C0026764,Approved,,,1,391,2003-05-13,True,,repurposed-success,confirmation
Bortezomib,DB00188,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",C0334634,Approved,,,1,391,2003-05-13,True,,repurposed-success,confirmation
Ethchlorvynol,DB00189,Sleeplessness,C0917801,Approved,,,0,1078,1961-05-10,True,,original-approval,discovery
Carbidopa,DB00190,Parkinson Disease,C0030567,Approved,,,2,496,1975-05-02,True,,repurposed-success,confirmation
Carbidopa,DB00190,Parkinsonian Disorders,C0242422,Approved,,,2,496,1975-05-02,True,,repurposed-success,confirmation
Carbidopa,DB00190,"Parkinson Disease, Postencephalitic",C0030568,Approved,,,2,496,1975-05-02,True,,repurposed-success,confirmation
Phentermine,DB00191,Hypotension,C0020649,Approved,,,1,2140,1959-05-04,True,,repurposed-success,discovery
Phentermine,DB00191,Obesity,C0028754,Approved,,,1,2140,1959-05-04,True,,repurposed-success,discovery
Tramadol,DB00193,Chronic pain,C0150055,Approved,,,2,2711,1995-03-03,True,,repurposed-success,confirmation
Tramadol,DB00193,Degenerative polyarthritis,C0029408,Approved,,,2,2711,1995-03-03,True,,repurposed-success,confirmation
Tramadol,DB00193,Pain,C0030193,Approved,,,2,2711,1995-03-03,True,,repurposed-success,confirmation
Vidarabine,DB00194,"Keratitis, Dendritic",C0022570,Approved,,,1,2818,1976-11-26,True,,repurposed-success,confirmation
Vidarabine,DB00194,"Keratitis, Herpetic",C0019357,Approved,,,1,2818,1976-11-26,True,,repurposed-success,confirmation
Betaxolol,DB00195,Hypertensive disease,C0020538,Approved,,,2,356,1985-08-30,True,,repurposed-success,discovery
Betaxolol,DB00195,Ocular Hypertension,C0028840,Approved,,,2,356,1985-08-30,True,,repurposed-success,discovery
Betaxolol,DB00195,"Glaucoma, Open-Angle",C0017612,Approved,,,2,356,1985-08-30,True,,repurposed-success,discovery
Fluconazole,DB00196,Oropharyngeal candidiasis,C0919659,Approved,,,8,1187,1990-01-29,True,,repurposed-success,confirmation
Fluconazole,DB00196,Septicemia candida,C0349009,Approved,,,8,1187,1990-01-29,True,,repurposed-success,confirmation
Fluconazole,DB00196,"Candidiasis, Vulvovaginal",C0700345,Approved,,,8,1187,1990-01-29,True,,repurposed-success,confirmation
Fluconazole,DB00196,Oral candidiasis,C0006849,Approved,,,8,1187,1990-01-29,True,,repurposed-success,confirmation
Fluconazole,DB00196,Mucocutaneous candidiasis,C0006848,Approved,,,8,1187,1990-01-29,True,,repurposed-success,confirmation
Fluconazole,DB00196,Candidiasis of the esophagus,C0239295,Approved,,,8,1187,1990-01-29,True,,repurposed-success,confirmation
Fluconazole,DB00196,"Meningitis, Cryptococcal",C0085436,Approved,,,8,1187,1990-01-29,True,,repurposed-success,confirmation
Fluconazole,DB00196,Candidemia,C0877445,Approved,,,8,1187,1990-01-29,True,,repurposed-success,confirmation
Fluconazole,DB00196,Systemic candidiasis,C0153252,Approved,,,8,1187,1990-01-29,True,,repurposed-success,confirmation
Oseltamivir,DB00198,Influenza,C0021400,Approved,,,0,2001,1999-10-27,True,,original-approval,discovery
Erythromycin,DB00199,Diphtheria,C0012546,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Ophthalmia Neonatorum,C0029076,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Infective otitis media,C0729586,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Acute bacterial sinusitis,C0275556,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Acute gonococcal endometritis,C0153196,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Neonatal pneumonia,C0339968,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,"Pneumonia, Bacterial",C0004626,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Chlamydial urethritis,C1278807,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Gonorrhea of rectum,C0275665,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Pneumococcal pharyngitis,C0275761,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Acute gonococcal urethritis,C0275652,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Staphylococcus aureus infection,C1318973,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Legionnaires' Disease,C0023241,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,non-gonococcal urethritis (NGU),C1112709,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Streptococcus pyogenes infection,C0554628,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Listeriosis,C0023860,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Inclusion conjunctivitis,C0009770,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Chlamydial cervicitis,C0341834,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Pertussis,C0043167,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Erythrasma,C0014752,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Infection of skin AND/OR subcutaneous tissue,C0178299,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Streptococcal pneumonia,C0155862,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Syphilis,C0039128,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Chlamydial pneumonia,C0339959,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Acute gonococcal cervicitis,C0153195,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Acne Vulgaris,C0001144,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Acute otitis media,C0271429,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Mycoplasma pneumonia,C0032302,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Gonorrhea,C0018081,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Intraabdominal Infections,C1112209,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Meningitis,C0025289,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Cholangitis,C0008311,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Bacterial sepsis,C0684256,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Hepatic Coma,C0019147,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Infection of bone,C2242472,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Urinary tract infection,C0042029,Approved,,,36,1052,,False,,repurposed-success,confirmation
Erythromycin,DB00199,Arthropathy associated with infection,C0157749,Approved,,,36,1052,,False,,repurposed-success,confirmation
Hydroxocobalamin,DB00200,Vitamin B 12 Deficiency,C0042847,Approved,,,2,4644,,False,,repurposed-success,confirmation
Hydroxocobalamin,DB00200,Toxic effect of cyanide,C0238080,Approved,,,2,4644,,False,,repurposed-success,confirmation
Hydroxocobalamin,DB00200,"Anemia, Pernicious",C0002892,Approved,,,2,4644,,False,,repurposed-success,confirmation
Caffeine,DB00201,Headache Disorders,C0393735,Approved,,,16,463,1948-11-26,True,,repurposed-success,discovery
Caffeine,DB00201,Allergic rhinitis (disorder),C2607914,Approved,,,16,463,1948-11-26,True,,repurposed-success,discovery
Caffeine,DB00201,Pain,C0030193,Approved,,,16,463,1948-11-26,True,,repurposed-success,discovery
Caffeine,DB00201,Vascular Headaches,C0042376,Approved,,,16,463,1948-11-26,True,,repurposed-success,discovery
Caffeine,DB00201,Back Pain,C0004604,Approved,,,16,463,1948-11-26,True,,repurposed-success,discovery
Caffeine,DB00201,Cluster Headache,C0009088,Approved,,,16,463,1948-11-26,True,,repurposed-success,discovery
Caffeine,DB00201,Arthralgia,C0003862,Approved,,,16,463,1948-11-26,True,,repurposed-success,discovery
Caffeine,DB00201,Influenza-like symptoms,C0392171,Approved,,,16,463,1948-11-26,True,,repurposed-success,discovery
Caffeine,DB00201,Common Cold,C0009443,Approved,,,16,463,1948-11-26,True,,repurposed-success,discovery
Caffeine,DB00201,Muscle Spasticity,C0026838,Approved,,,16,463,1948-11-26,True,,repurposed-success,discovery
Caffeine,DB00201,Rhinorrhea,C1260880,Approved,,,16,463,1948-11-26,True,,repurposed-success,discovery
Caffeine,DB00201,Nasal congestion (finding),C0027424,Approved,,,16,463,1948-11-26,True,,repurposed-success,discovery
Caffeine,DB00201,Sinus headache,C0037195,Approved,,,16,463,1948-11-26,True,,repurposed-success,discovery
Caffeine,DB00201,Dysmenorrhea,C0013390,Approved,,,16,463,1948-11-26,True,,repurposed-success,discovery
Caffeine,DB00201,Tension Headache,C0033893,Approved,,,16,463,1948-11-26,True,,repurposed-success,discovery
Caffeine,DB00201,Migraine Disorders,C0149931,Approved,,,16,463,1948-11-26,True,,repurposed-success,discovery
Caffeine,DB00201,Apnea in the newborn,C0232058,Approved,,,16,463,1948-11-26,True,,repurposed-success,discovery
Sildenafil,DB00203,Pulmonary arterial hypertension,C2973725,Approved,,,1,2441,1998-03-27,True,,repurposed-success,confirmation
Sildenafil,DB00203,Erectile dysfunction,C0242350,Approved,,,1,2441,1998-03-27,True,,repurposed-success,confirmation
Pyrimethamine,DB00205,Malaria,C0024530,Approved,,,2,2332,1953-01-23,True,,repurposed-success,confirmation
Pyrimethamine,DB00205,Toxoplasmosis associated with AIDS,C1720498,Approved,,,2,2332,1953-01-23,True,,repurposed-success,confirmation
Pyrimethamine,DB00205,Toxoplasmosis,C0040558,Approved,,,2,2332,1953-01-23,True,,repurposed-success,confirmation
Reserpine,DB00206,Psychotic Disorders,C0033975,Approved,,,1,2370,1955-10-12,True,,repurposed-success,confirmation
Reserpine,DB00206,Hypertensive disease,C0020538,Approved,,,1,2370,1955-10-12,True,,repurposed-success,confirmation
Azithromycin,DB00207,Pulmonary Mycobacterium avium complex infection,C2733595,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Streptococcal tonsillitis,C0275804,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Pneumonia due to Staphylococcus aureus,C2349530,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Acute bacterial bronchitis,C0339933,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Infective otitis media,C0729586,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Chlamydial pneumonia,C0339959,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Chlamydial urethritis,C1278807,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Streptococcus pyogenes infection,C0554628,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Acute gonococcal cervicitis,C0153195,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Legionella pneumophila pneumonia,C0857846,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Acute gonococcal urethritis,C0275652,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Chancroids,C0007947,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Bacterial conjunctivitis,C0009768,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,"Pneumonia, Bacterial",C0004626,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Chlamydial pelvic inflammatory disease,C0520777,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Chlamydial cervicitis,C0341834,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Streptococcal pneumonia,C0155862,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Mycoplasma pneumonia,C0032302,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Staphylococcus aureus infection,C1318973,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Moraxella catarrhalis pneumonia,C0857831,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Acute bacterial sinusitis,C0275556,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Pelvic inflammatory disease due to Mycoplasma hominis,C1261256,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Haemophilus influenzae pneumonia,C0276026,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Azithromycin,DB00207,Acute exacerbation of chronic bronchitis,C0856695,Approved,,,23,276,1991-11-01,True,,repurposed-success,confirmation
Ticlopidine,DB00208,Cerebrovascular Occlusion,C0596298,Approved,,,0,2657,1991-10-31,True,,original-approval,confirmation
Trospium,DB00209,Urge Incontinence,C0150045,Approved,,,3,2776,2004-05-28,True,,repurposed-success,confirmation
Trospium,DB00209,Bladder muscle dysfunction - overactive,C0403643,Approved,,,3,2776,2004-05-28,True,,repurposed-success,confirmation
Trospium,DB00209,Increased frequency of micturition,C0042023,Approved,,,3,2776,2004-05-28,True,,repurposed-success,confirmation
Trospium,DB00209,Urgency of micturition,C0085606,Approved,,,3,2776,2004-05-28,True,,repurposed-success,confirmation
Adapalene,DB00210,Acne Vulgaris,C0001144,Approved,,,0,87,1996-05-31,True,,original-approval,discovery
Midodrine,DB00211,"Hypotension, Orthostatic",C0020651,Approved,,,0,1803,1996-09-06,True,,original-approval,confirmation
Pantoprazole,DB00213,Erosive esophagitis,C0267055,Approved,,,4,2054,2000-02-02,True,,repurposed-success,discovery
Pantoprazole,DB00213,Zollinger-Ellison syndrome,C0043515,Approved,,,4,2054,2000-02-02,True,,repurposed-success,discovery
Pantoprazole,DB00213,Gastroesophageal reflux disease,C0017168,Approved,,,4,2054,2000-02-02,True,,repurposed-success,discovery
Pantoprazole,DB00213,Multiple Endocrine Neoplasia,C0027662,Approved,,,4,2054,2000-02-02,True,,repurposed-success,discovery
Pantoprazole,DB00213,Peptic Ulcer,C0030920,Approved,,,4,2054,2000-02-02,True,,repurposed-success,discovery
